link,name,price,rating,review
www.amazon.com/PUNWEOS-Controller-Playstation-DualShock-Vibration/dp/B08L6MLXX3?dchild=1,"PUNWEOS Wireless PS4 Controller for Playstation 4, DualShock 4 Game Controller with Gyro/HD Dual Vibration/Touch Panel/LED Indicator Gamepad Remote Joystick for Playstation 4/Pro/Slim(Blue)",$30.99,4.0 out of 5 stars,780
www.amazon.com/PlayStation-Pro-1TB-Limited-Console-4/dp/B07YBX9F4V?dchild=1,PlayStation 4 Pro 1TB Limited Edition Console - Death Stranding Bundle,$629.00,4.8 out of 5 stars,765
www.amazon.com/Mortal-Kombat-11-PS4-playstation-4/dp/B07L75HNK1?dchild=1,Mortal Kombat 11 (PS4),$29.96,4.6 out of 5 stars,"1,615"
www.amazon.com/PlayStation-Slim-1TB-Console-Certified-Refurbished/dp/B06ZXXBLRL?dchild=1,PlayStation 4 Slim 1TB Console - Black (Renewed),,4.7 out of 5 stars,841
www.amazon.com/AimControllers-Controller-Wireless-Playstation-Personalized/dp/B086BKKG4H?dchild=1,"AimControllers PS4 Controller Custom Wireless, Playstation 4 Personalized Gamepad - Gold",$139.99,4.5 out of 5 stars,45
www.amazon.com/Skywin-PSVR-Charging-Display-Stand-PC/dp/B075X47CG7?dchild=1,"Skywin PSVR Charging Display Stand - Showcase, Cool, Charge, and Display your PS4 VR - Playstation 4 Vertical Stand, Fan, Controller Charger and Hub",$39.99,4.4 out of 5 stars,"4,939"
www.amazon.com/Controller-BRHE-Android-Bracket-Adjustable/dp/B08BJWNPJ5?dchild=1,"PS4 Controller Phone Clip Mount Holder, BRHE Android /ios Mobile Phone Bracket Game Clamp Adjustable Stand [New Upgrade]",$8.99,4.5 out of 5 stars,255
www.amazon.com/Controller-Compatible-Gamepad-Indicator-Anti-Slip/dp/B08NPJRTVM?dchild=1,"Wired Controller Compatible with PS4 Wired Gamepad and Built-in Motion Motors,Mini LED Indicator and Anti-Slip Design -Berry Blue",$15.99,4.1 out of 5 stars,9
www.amazon.com/Donop-Controller-Compatible-Playstation-camouflage/dp/B0894MZCGJ?dchild=1,"Donop Wireless Controller for PS4, Game Remote Joystick Compatible with Playstation 4 Slim Pro Console(Blue camouflage )",$29.99,3.8 out of 5 stars,313
www.amazon.com/Travel-PlayStation-Console-Launch-co2CREA-4/dp/B075P2K96T?dchild=1,Hard Travel Case for Sony PlayStation 4 Pro Console + PlayStation VR PSVR Launch Bundle by co2CREA,$79.99,4.4 out of 5 stars,129
www.amazon.com/Wireless-Controller-Vibration-Joystick-Playstation/dp/B087334CV4?dchild=1,"Wireless Controller Compatible with PS4, Dual Vibration Wireless Gamepad Controller Remote Joystick Compatible with Playstation 4/Pro/Slim with Motion Motors, Audio Function and USB Cable(White)",$39.99,3.9 out of 5 stars,608
www.amazon.com/DualShock-Wireless-Controller-PlayStation-Rose-4/dp/B07WDSD7G7?dchild=1,DualShock 4 Wireless Controller for PlayStation 4 - Rose Gold,$64.99,4.8 out of 5 stars,"5,509"
www.amazon.com/Controller-PS4-Wireless-Vibration-High-Sensitive/dp/B08PCTBQ1G?dchild=1,"Game Controller for PS4 Wireless Gamepad for PS4/PS4 Pro/PC and Laptop with Vibration and Audio Function, Mini LED Indicator, High-Sensitive Controller with Anti-Slip(Berry Blue)",$32.99,4.0 out of 5 stars,"1,253"
www.amazon.com/God-War-Hits-PlayStation-4/dp/B07XQKTPB2?dchild=1,God of War Hits - PlayStation 4,$14.75,4.8 out of 5 stars,"6,162"
www.amazon.com/Compatible-OfficeJet-Printer-Samsung-Toshiba/dp/B07PLP57HW?dchild=1,"2 Prong AC Power Cord Compatible PS3 / PS4 / PS5, Xbox One S/X, Xbox Series X/S, HP OfficeJet Envy Canon Pixma Printer, Sharp Samsung LG Toshiba TCL TV",$6.98,4.8 out of 5 stars,"3,440"
www.amazon.com/IFYOO-Programmable-Controller-Remapleable-Buttons-Accessories/dp/B08P2BBT59?dchild=1,"IFYOO Programmable Back Button Triggers for PS4 Controller with OLED Display, Custom Profile, 2 Remapleable Buttons, PS4 Gaming Stuff Attachment Game Accessories Paddles Parts Kits - B1",$32.00,4.1 out of 5 stars,26
www.amazon.com/ZIUMIER-Microphone-Surround-Over-Ear-Headphones/dp/B07ZF8T63K?dchild=1,"ZIUMIER Gaming Headset with Microphone, PS4 Headset Xbox One Headset with RGB Light, Wired PC Headset with 7.1 Stereo Surround Sound, Over-Ear Headphones for PC, PS4, Xbox One, Laptop",$24.99,4.4 out of 5 stars,"2,560"
www.amazon.com/Paw-Patrol-Mighty-Pups-Save-Adventure/dp/B08F5TR4FK?dchild=1,Paw Patrol Mighty Pups Save Adventure Bay - PlayStation 4,$24.98,4.7 out of 5 stars,139
www.amazon.com/Sony-DualShock-Wireless-Controller-PlayStation-4/dp/B079HBNLG7?dchild=1,Sony DualShock 4 Wireless Controller - Midnight Blue - PlayStation 4,$81.36,4.7 out of 5 stars,"1,024"
www.amazon.com/PlayStation-Move-Motion-Controllers-Pack-4/dp/B07B4BFC6S?dchild=1,PlayStation Move Motion Controllers - Two Pack,$99.96,4.6 out of 5 stars,"2,462"
www.amazon.com/Pack-Game-Controller-PS4-Wireless-Playstation/dp/B08P6S8YH1?dchild=1,"2 Pack-Game Controller for PS4,Wireless Controller for Playstation 4 with Dual Vibration Game Joystick (Berry Blue and Blue)",$49.99,4.1 out of 5 stars,13
www.amazon.com/Controller-Charger-Charging-Playstation-DualShock/dp/B089F5JWGM?dchild=1,"PS4 Controller Charger Charging Cable 10ft 2 Pack, Charge and Play, Extra Long Micro USB 2.0 High Speed Sync Cord for Playstation 4/ DualShock 4/ PS4 Slim/ PS4 Pro/Xbox One/Xbox One S/Xb",$8.98,4.6 out of 5 stars,477
www.amazon.com/Wireless-Controller-Compatible-Included-Cable-White/dp/B08LFD7NVH?dchild=1,Wireless Game Controller Compatible with PS4/ Slim/Pro Console and Included USB Cable-White,$25.99,4.2 out of 5 stars,62
www.amazon.com/The-Great-Open-Sea/dp/B07PJMN7XC?dchild=1,Minecraft 3DS Edition With Mega Mike,,5.0 out of 5 stars,1
www.amazon.com/KontrolFreek-Playstation-Controller-Performance-Thumbsticks-4/dp/B01BCNZJ54?dchild=1,"KontrolFreek FPS Freek Galaxy White for Playstation 4 (PS4) and Playstation 5 (PS5) | Performance Thumbsticks | 1 High-Rise, 1 Mid-Rise | White",$14.99,4.6 out of 5 stars,"4,085"
www.amazon.com/Controller-Wireless-Performance-Playstation-Indicator/dp/B08FDNKD1V?dchild=1,"PS4 Controller Wireless, Red Nebula Style Dual Shock High Performance Gaming Controller for Playstation 4 /Pro/Slim/PC with Audio Function, Mini LED Indicator, USB Cable (Nebula)",$45.90,4.1 out of 5 stars,61
www.amazon.com/KontrolFreek-Precision-Control-PlayStation-Controller-4/dp/B08H9PPQSP?dchild=1,"KontrolFreek Precision Rings | Aim Assist Motion Control for PlayStation 4 (PS4), PlayStation 5 (PS5), Xbox One, Xbox Series X, Switch Pro & Scuf Controller | Purple",$11.99,4.1 out of 5 stars,155
www.amazon.com/Controller-Team-Playstation-Stand-Dual-Controller-Black/dp/B01H1GJ7IQ?dchild=1,"PS4 Controller Charger, Y Team Playstation 4 / PS4 / PS4 Pro / PS4 Slim Controller Charger Charging Docking Station Stand.Dual USB Fast Charging Station & LED Indicator for Sony PS4 Controller--Black",$13.96,4.6 out of 5 stars,"10,519"
www.amazon.com/Star-Wars-Squadrons-PlayStation-4/dp/B089F7Y472?dchild=1,Star Wars: Squadrons - PlayStation 4,$19.99,4.6 out of 5 stars,"2,465"
www.amazon.com/Farming-Simulator-19-Premium-PS4-PlayStation/dp/B08DJSPKPY?dchild=1,Farming Simulator 19: Premium Edition (PS4) - PlayStation 4,$49.99,4.8 out of 5 stars,92
www.amazon.com/Playstation-Dualshock-Wireless-Controller-CUH-ZCT2U-4/dp/B08N6JQ7M9?dchild=1,"Batmax 2Pcs 3.7V 1200mAh KCR1410 Battery for Sony Playstation 4 PS4 Dualshock 4 Wireless Controller CUH-ZCT2, CUH-ZCT2U, New 2016 Version",$13.99,4.5 out of 5 stars,2
www.amazon.com/Controllers-Playstation-YU33-Controller-Dualshock/dp/B08KJ6HM3C?dchild=1,"Wireless Controllers for PS4, Wireless Remote Control for Sony Playstation 4, YU33 PS4 Joystick Gamepad for Ps4 Controller with Dualshock, Charging Cable and 3-Packs Thumb Grips(2020,Rose Gold)",$26.99,4.5 out of 5 stars,93
www.amazon.com/Biomutant-Collectors-PlayStation-4/dp/B074ZH9F23?dchild=1,Biomutant Collector's Edition - PlayStation 4 Collector's Edition,$119.99,,
www.amazon.com/Wireless-Controller-Playstation-Y-Team-Vibration/dp/B08L987W8V?dchild=1,"Wireless Controller for Playstation 4, Y-Team 1000mAh Controller for PS4 Game Gamepad Remote Joystick with Dual Vibration, Gyro, Touchpad, Headset Jack, LED, USB for PS4/Pro/Slim/PC/Laptop(Magma Red)",$34.99,4.1 out of 5 stars,19
www.amazon.com/BEBONCOOL-Controller-Playstation-Charging-Playstation4/dp/B07FKG8Q31?dchild=1,"PS4 Controller Charger, PS4 Charging Station with Dual PS4 Charger, BEBONCOOL PS4 Controller Charger Station with 4 Micro USB, PS4 Charger Station for Sony Playstation4/PS4 Slim/PS4 Pro Controller",$9.99,4.5 out of 5 stars,"2,040"
www.amazon.com/PS4-WWE-2K20-NTSC-PlayStation-4/dp/B07ZGQYNND?dchild=1,PS4 - WWE 2K20 - [PAL EU - NO NTSC],$27.40,4.7 out of 5 stars,151
www.amazon.com/Logitech-Harmony-Control-Entertainment-Devices/dp/B00N3RFC4Q?dchild=1,Logitech Harmony Hub for Control of 8 Home Entertainment Devices,,3.9 out of 5 stars,"2,369"
www.amazon.com/Wireless-Controller-YCCSKY-Vibration-Ergonomic/dp/B08K3CZ9D8?dchild=1,"Wireless Gaming Controller for PS4, YCCSKY Wireless Gamepad Joypad Built-in Gyro/Speaker/Vibration Remote Joystick with Share Button and Ergonomic Design for PS4/ Slim/ Pro (White)",$29.99,4.1 out of 5 stars,33
www.amazon.com/Dark-Souls-Trilogy-PS4-playstation-4/dp/B07MG7Y4CB?dchild=1,Dark Souls Trilogy (PS4),$46.85,4.7 out of 5 stars,800
www.amazon.com/4-Pin-Power-Supply-Unit-Model/dp/B07NVGZB4J?dchild=1,4-Pin Power Supply Unit PSU Model: ADP-200ER N14-200P1A for Sony Playstation 4 PS4 Console 500GB CUH-1200 12XX 1215A 1215B,$57.99,4.4 out of 5 stars,26
www.amazon.com/Madden-NFL-21-Points-Digital/dp/B08G65C874?dchild=1,Madden NFL 21: 12000 Madden Points - PS4 [Digital Code],$99.99,4.0 out of 5 stars,24
www.amazon.com/LittlePaprika-Controller-Bluetooth-Playstation-DualShock/dp/B08HN4BZGQ?dchild=1,"LittlePaprika Controller Keyboard for PS4, Gamers Digital Mini Bluetooth Keyboard Chatpad for Playstation 4 for DualShock Controller, Used to Chat with Playes in Games",$17.99,4.1 out of 5 stars,191
www.amazon.com/Watch-Dogs-Legion-PlayStation-4-Standard/dp/B07SH36GRX?dchild=1,Watch Dogs Legion - PlayStation 4 Standard Edition,$29.99,4.6 out of 5 stars,"2,329"
www.amazon.com/Controller-Bluetooth-Playstation-Compatible-iOS%E3%80%90Upgraded/dp/B004W2HD8O?dchild=1,PS4 Controller Wireless Bluetooth Gamepad for Sony Playstation 4 with USB Cable Compatible with Windows PC & Android iOS【Upgraded Version】 RED,$29.99,4.6 out of 5 stars,655
www.amazon.com/Dreams-PlayStation-4/dp/B082LW28B2?dchild=1,Dreams - PlayStation 4,$19.99,4.6 out of 5 stars,"1,202"
www.amazon.com/KontrolFreek-PlayStation-Performance-Thumbsticks-Low-Rise-4/dp/B08HNCQL53?dchild=1,KontrolFreek Alpha for PlayStation 4 (PS4) and PlayStation 5 (PS5) | Performance Thumbsticks | 2 Low-Rise Concave | Green,$16.99,5.0 out of 5 stars,3
www.amazon.com/ADP-240AR-PS4-Sony-Playstation-CUH-1001A-4/dp/B07NJNB5F8?dchild=1,"Power Supply ADP-240AR 5 Pin for PS4 Sony Playstation 4 CUH-1001A - 500GB, 5 Prongs",$55.97,4.3 out of 5 stars,49
www.amazon.com/Madden-NFL-21-Points-Digital/dp/B08G65C874?dchild=1,Madden NFL 21: 12000 Madden Points - PS4 [Digital Code],$99.99,4.0 out of 5 stars,24
www.amazon.com/Controller-Charging-Playstation-Controllers-Indicator/dp/B08R78M22R?dchild=1,PS4 Controller Charger Dock Station Charging Dock for Playstation VR Move Motion Controllers PSVR Controller Charging Station with LED Indicator,$16.99,,
www.amazon.com/Controller-Playstation-YAEYE-Vibration-Connection/dp/B087CJFFDW?dchild=1,"Wireless Controller for PS4, YAEYE Gamepad Joystick Wireless Remote Pro Controller for PS4/PRO/SLIM with Motion Motors and Built-in Audio Function (Black)",$29.97,3.9 out of 5 stars,312
www.amazon.com/Controller-Charger-Charging-Docking-Playstation/dp/B07DJ8SPLG?dchild=1,"PS4 Controller Charger, YAEYE USB Charger Charging Docking Station Stand for Playstation 4 PS4/PS4 Slim/PS4 Pro Controller, Black",$9.99,4.6 out of 5 stars,"1,798"
www.amazon.com/Wireless-Controller-YAEYE-Joystick-Function/dp/B08CV89PL6?dchild=1,"Wireless Controller for PS4, YAEYE Gamepad Joystick Wireless Remote Pro Controller for PS4/PRO/SLIM with Motion Motors and Built-in Audio Function (White)",,3.9 out of 5 stars,87
www.amazon.com/Bluetooth-RALAN-Microphone-Compatible-Playstation/dp/B08MF5S5YX?dchild=1,"PS4 Bluetooth Dongle Adapter USB 4.0 RALAN,Wireless Mini Microphone USB Audio Adapter Receiver Compatible with PS4 Playstation/Support A2DP HFP HSP",$14.66,3.7 out of 5 stars,33
www.amazon.com/Controller-Bluetooth-Playstation-Compatible-iOS%E3%80%90Upgraded/dp/B013GL5YFA?dchild=1,PS4 Controller Wireless Bluetooth Gamepad for Sony Playstation 4 with USB Cable Compatible with Windows PC & Android iOS【Upgraded Version】 Gold,$29.99,3.7 out of 5 stars,800
www.amazon.com/theHunter-2019-PlayStation-4/dp/B07G1SC4PG?dchild=1,theHunter: 2019 Edition - PlayStation 4,$27.48,4.4 out of 5 stars,756
www.amazon.com/Quickshot-Trigger-Stop-Playstation-4/dp/B0797948Z6?dchild=1,"Bionik Quickshot - Trigger Stop Lock System for Playstation DualShock 4 Wireless Controllers, Black, B0797948Z6",$12.29,3.8 out of 5 stars,881
www.amazon.com/Rechargeable-Replacement-Sony-PS4-CUH-ZCT2U-Controller/dp/B08FY5Z3TV?dchild=1,POWTREE 2 Pack 3.7V 2000mAh Rechargeable Replacement Battery & Charger Kit for Sony PS4 Slim/Pro CUH-ZCT2 or CUH-ZCT2U Wireless dual shock Controller,$19.99,5.0 out of 5 stars,2
www.amazon.com/Controller-Compatible-Playstation-Vibration-Sensitive/dp/B08HN1BH18?dchild=1,"PS4 Wireless Controller Compatible with Playstation 4/Slim/Pro/PC/iPhone,PS4 Remote Gamepad with Dual Vibration,Audio Jack,Sensitive Touch Pad",$23.99,3.8 out of 5 stars,120
www.amazon.com/Witcher-Game-Year-PS4-playstation-4/dp/B01JYW2F1G?dchild=1,The Witcher 3 Game of the Year Edition (PS4),$24.99,4.7 out of 5 stars,"4,888"
www.amazon.com/PS4-Controller-Playstation-Compatible-iOS%E3%80%90Upgraded/dp/B08MX3C9FY?dchild=1,PS4 Controller Wireless Bluetooth Gamepad for Sony Playstation 4 with USB Cable Compatible with Windows PC & Android iOS【Upgraded Version】 Rose Gold,$32.99,3.9 out of 5 stars,369
www.amazon.com/KontrolFreek-PlayStation-Controller-Performance-Thumbsticks-4/dp/B016P09VFS?dchild=1,"KontrolFreek FPS Freek Galaxy Purple for PlayStation 4 (PS4) and PlayStation 5 (PS5) | Performance Thumbsticks | 1 High-Rise, 1 Mid-Rise | Purple",,4.6 out of 5 stars,"12,608"
www.amazon.com/HyperX-Cloud-Gaming-Headset-Entertainment/dp/B07FFK13RY?dchild=1,"HyperX Cloud - Official Playstation Licensed Gaming Headset for PS4 and PS5 with in-Line Audio Control, Detachable Noise Cancelling Microphone, Comfortable Memory Foam - Black",$69.99,4.7 out of 5 stars,"2,561"
www.amazon.com/KontrolFreek-Precision-Control-PlayStation-Controller-4/dp/B07T91Q73K?dchild=1,"KontrolFreek Precision Rings | Aim Assist Motion Control for PlayStation 4 (PS4), PlayStation 5 (PS5), Xbox One, Xbox Series X, Switch Pro & Scuf Controller | Black",$11.99,3.8 out of 5 stars,"1,822"
www.amazon.com/PlayStation-Store-Gift-Card-Digital/dp/B004RMK4BC?dchild=1,$20 PlayStation Store Gift Card [Digital Code],$20.00,4.7 out of 5 stars,"125,934"
www.amazon.com/Controller-Wireless-Playstation-Vibration-Joystick/dp/B07RGHYVRZ?dchild=1,"2 Pack Game Controller for PS4- Double Shock 4 Wireless Controller for Playstation 4 - Joystick with Sixaxis, Bluetooth, Super Power, Micro USB, Multi-Touch Clickable Touch Pad (MLL)",$47.99,3.6 out of 5 stars,"2,471"
www.amazon.com/Sony-Playstation-PS4-Camera-9845252/dp/B01LSFGWR0?dchild=1,"Sony Playstation PS4 Camera, 9845252",,4.6 out of 5 stars,"2,884"
www.amazon.com/ZIUMIER-Canceling-Surround-Over-Ear-Headphones/dp/B07QR85J7B?dchild=1,"ZIUMIER Gaming Headset PS4 Headset, Xbox One Headset with Noise Canceling Mic and Rgb Light, PC Headset with Stereo Surround Sound, Over-Ear Headphones for PC, PS4, Xbox One, Laptop",$21.99,4.3 out of 5 stars,"5,065"
www.amazon.com/Controller-Etpark-Playstation-Vibration-Anti-Slip/dp/B086QZ1Z67?dchild=1,"Etpark Wireless Controller for PS4, Touch Panel Gamepad with Dual Vibration and Audio Function, Anti-Slip Grip and Mini LED Indicator",$25.99,3.9 out of 5 stars,"1,439"
www.amazon.com/Controller-Lyyes-Doubleshock-Vibration-Playstation/dp/B088QT5SFH?dchild=1,"PS4 Controller,Lyyes PS4 Wireless Controller Doubleshock Vibration Joystick Gamepad for Playstation 4 (Black-red)",$24.99,4.0 out of 5 stars,246
www.amazon.com/DualShock-Wireless-Controller-PlayStation-Camo-4/dp/B07WK527B3?dchild=1,DualShock 4 Wireless Controller for PlayStation 4 - Red Camo,,4.7 out of 5 stars,"4,570"
www.amazon.com/Clip-Apostles-Beach/dp/B01N3CDIVC?dchild=1,Clip: Forza Horizon 3 Gameplay,$0.99,3.1 out of 5 stars,3
www.amazon.com/Lego-Marvel-Collection-PlayStation-4/dp/B07NDVYF25?dchild=1,LEGO Marvel Collection - PlayStation 4,$19.99,4.8 out of 5 stars,"4,032"
www.amazon.com/Five-Nights-Freddys-Core-Collection-PlayStation/dp/B08L93C4KV?dchild=1,Five Nights at Freddy's: the Core Collection (PS4) - PlayStation 4,$33.88,4.7 out of 5 stars,40
www.amazon.com/TERIOS-Controllers-Compatible-Playstation-Rechargeable/dp/B08L64B2X4?dchild=1,"TERIOS Wireless Controllers Compatible with Playstation 4 Game Controllers for PS4 Pro/Ps4 Slim, Built-in Speaker & Stereo Headset Jack Multitouch Pad Rechargeable Lithium Battery (Orange)",$32.99,4.1 out of 5 stars,"1,104"
www.amazon.com/Wireless-Controllers-Playstation-Joystick-Diamond/dp/B07PVLQ1XR?dchild=1,"2 Pack Wireless Controllers for PS4 and Joystick for Playstation 4 Control - YU33 for DS4 Remote Joystick Support Playstation 4,Pro/Slim PS4,PC,PS TVs,Smart TV（Black+Red Diamond）",$46.99,3.9 out of 5 stars,"1,151"
www.amazon.com/dp/B08VF8JXV2?dchild=1,Monster Hunter World: Game Guidе,$2.99,,
www.amazon.com/Re-ZERO-Prophecy-Throne-Collectors-PlayStation/dp/B08974G2TY?dchild=1,Re:ZERO – The Prophecy of the Throne Collector’s Edition – PlayStation 4,$89.99,,
www.amazon.com/Number-one-Multifunction-Organizer-Controllers-Compatible-Accessories/dp/B08NW8DJWJ?dchild=1,"Number-one Game Storage Tower Bracket, Multifunction Gaming Disks Organizer Rack, Most Storage 10 Disk, 2 Headsets Stand 4 Controllers Holder Compatible with PS5/PS4/SwitchPro/XBOX Series Accessories",$27.99,,
www.amazon.com/NBA-2K21-450-Digital-Code/dp/B08HJ88122?dchild=1,"NBA 2K21: 450,000 VC - PS4 [Digital Code]",$99.99,4.5 out of 5 stars,85
www.amazon.com/Controllers-Playstation-YU33-Controller-Dualshock/dp/B08K2R71CV?dchild=1,"Wireless Controllers for PS4, Wireless Remote Control for Sony Playstation 4, YU33 PS4 Joystick Gamepad for Ps4 Controller with Dualshock and Charging Cable, 3rd-Party Works, Rose Gold",$26.99,3.6 out of 5 stars,23
www.amazon.com/Etpark-Controller-Playstation-Professional-Gamepad/dp/B08LVGWXN3?dchild=1,"Etpark PS4 Wired Controller for Playstation 4, Professional USB PS4 Wired Gamepad (Black Wired)",$19.99,4.4 out of 5 stars,97
www.amazon.com/Madden-NFL-21-MVP-PlayStation-4/dp/B089CY37LB?dchild=1,Madden NFL 21 MVP Edition - PlayStation 4,$43.99,4.6 out of 5 stars,471
www.amazon.com/PlayStation-Plus-Month-Membership-Digital/dp/B004RMK5QG?dchild=1,PlayStation Plus: 12 Month Membership [Digital Code],$59.96,4.8 out of 5 stars,"67,692"
www.amazon.com/Kootek-Stand-PS4-PlayStation-Controller/dp/B01EJ9DMQQ?dchild=1,Kootek Vertical Stand for PS4 Slim / Regular PlayStation 4 Cooling Fan Controller Charging Station with Game Storage and Dualshock Charger ( Not for PS4 Pro ),$19.99,4.2 out of 5 stars,"5,859"
www.amazon.com/Zombie-Custom-Controller-Shooter-CUH-ZCT2U/dp/B07BHK4KW5?dchild=1,"Smart Zombie PS4 PRO Rapid Fire Custom Modded Controller for All Major Shooter Games, Warzone & More (CUH-ZCT2U)",$129.95,4.0 out of 5 stars,617
www.amazon.com/Replacement-Controller-Thumbsticks-Triggers-Conductive/dp/B08HNDVKFT?dchild=1,"Replacement Parts for PS4 Controller, 4 Thumbsticks + L2 R2 L1 R1 Triggers + ABXY Buttons + D-pad + Springs + 1 Set Silicone Conductive Rubber Pads Repair Kit for PS4 Controller Gen 1",$14.99,4.7 out of 5 stars,14
www.amazon.com/Fifa-21-PS4-PlayStation-4/dp/B08NZNRZ9J?dchild=1,Fifa 21 PS4,$41.89,4.8 out of 5 stars,6
www.amazon.com/Seagate-Portable-External-Hard-Drive/dp/B07CRG7BBH?dchild=1,"Seagate Portable 1TB External Hard Drive HDD – USB 3.0 for PC, Mac, PS4, & Xbox, 1-year Rescue Service (STGX1000400)",$47.99,4.7 out of 5 stars,"94,134"
www.amazon.com/Lilyhood-Controller-Playstation-Professional-Gamepad/dp/B07NYVK9BT?dchild=1,"Etpark PS4 Wired Controller for Playstation 4, Professional USB PS4 Wired Gamepad (Black Wired)",$19.99,3.9 out of 5 stars,"3,369"
www.amazon.com/Paw-Patrol-Roll-PlayStation-4/dp/B07FPGN4L4?dchild=1,Paw Patrol On A Roll - PlayStation 4,$19.99,4.7 out of 5 stars,"2,059"
www.amazon.com/Petilleur-Wireless-Bluetooth-Controller-Titanium/dp/B08RWNM7G9?dchild=1,Petilleur PS4 Wireless Bluetooth Game Controller Ps4 Controller with Light bar (Titanium Blue),$27.99,4.6 out of 5 stars,3
www.amazon.com/Red-Dead-Redemption-PS4-playstation-4/dp/B0776YMQN1?dchild=1,Red Dead Redemption 2 (PS4),$37.77,4.7 out of 5 stars,"1,835"
www.amazon.com/OIVO-Controller-Holder-Foldable-Headphones/dp/B088M15RJP?dchild=1,"OIVO Controller Wall Mount Holder for PS3/PS4/PS5/Xbox 360/Xbox One/S/X/Elite/Series S/Series X Controller, Pro Controller, Foldable Wall Mount for Video Game Controller&Headphones -4 Pack",$16.99,4.4 out of 5 stars,551
www.amazon.com/NBA-2K21-PS4-playstation-4/dp/B08HRDRF5H?dchild=1,NBA 2K21 PS4,$34.99,4.8 out of 5 stars,375
www.amazon.com/Superdrive-Racing-steering-vibrations-playstation-4/dp/B08DLJFC55?dchild=1,"Superdrive - Racing steering wheel GS500 with gear lever, pedal and vibrations for PS4, Xbox One, PC, PS3",$79.99,3.8 out of 5 stars,47
www.amazon.com/PlayStation-Store-Gift-Card-Digital/dp/B00GAC1D2G?dchild=1,$10 PlayStation Store Gift Card [Digital Code],$10.00,4.7 out of 5 stars,"49,152"
www.amazon.com/ABKONCORE-B719M-Headphone-Noise-Canceling-Microphone/dp/B088GJ9XKF?dchild=1,"ABKONCORE B719M Pro Gaming Headset with Superb 7.1 Sound Card, Gaming Headphone for PS4, PC, Xbox one, Switch, Laptop, Mac with Noise-Canceling Microphone, Bass Vibration, RGB Light, In-line Control",$29.99,4.3 out of 5 stars,117
