Name,Price,Rating,Review Counts,link
"Seagate (STGD2000100) Game Drive For PS4 Systems 2TB External Hard Drive Portable HDD – USB 3.0, Officially Licensed Product",$79.99,4.8 out of 5 stars,"18,215",https://www.amazon.com//Seagate-Drive-Systems-External-Portable/dp/B07M9VCHDG/ref=sr_1_55?dchild=1&keywords=ps4&qid=1611995906&sr=8-55
KontrolFreek FPS Freek Inferno for Playstation 4 (PS4) Controller | Performance Thumbsticks | 2 High-Rise Concave | Red,$14.99,4.5 out of 5 stars,"8,213",https://www.amazon.com//KontrolFreek-Playstation-Controller-Performance-Thumbsticks/dp/B01BCO8GLW/ref=sr_1_56?dchild=1&keywords=ps4&qid=1611995906&sr=8-56
Assassin’s Creed Valhalla PlayStation 4 Standard Edition with free upgrade to the digital PS5 version,$34.99,4.7 out of 5 stars,"5,353",https://www.amazon.com//Assassins-Valhalla-PlayStation-Standard-upgrade-4/dp/B087XTT5GZ/ref=sr_1_57?dchild=1&keywords=ps4&qid=1611995906&sr=8-57
"OIVO PS4 Stand Cooling Fan Station for Playstation 4/PS4 Slim/PS4 Pro, PS4 Pro Vertical Stand with Dual Controller EXT Port Charger Dock Station and 12 Game Slots",$27.99,4.5 out of 5 stars,"16,385",https://www.amazon.com//OIVO-Multifunctional-Vertical-Controller-Indicators/dp/B079FPFV3X/ref=sr_1_58?dchild=1&keywords=ps4&qid=1611995906&sr=8-58
JEM&JULES Power Supply Adapter Replacement ADP-160CR N15-160P1A for Sony Playstation 4 PS4 Slim Console CUH-2015A CUH-20XX 500 GB,$70.99,4.6 out of 5 stars,6,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A095617536QOX05LINZ7J&url=%2FJEM-JULES-Replacement-N15-160P1A-Playstation%2Fdp%2FB08GFYHRJH%2Fref%3Dsr_1_59_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1611995906%26sr%3D8-59-spons%26psc%3D1%26smid%3DAWWQY0QRS8CFS&qualifier=1611995906&id=3120626905885497&widgetName=sp_mtf
"Power Supply ADP-240AR 5 Pin for PS4 Sony Playstation 4 CUH-1001A - 500GB, 5 Prongs",$57.00,4.1 out of 5 stars,51,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A02545583IOBCUZUI16MN&url=%2FPower-Supply-ADP-240AR-Playstation-CUH-1001A%2Fdp%2FB07FND3LRF%2Fref%3Dsr_1_60_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1611995906%26sr%3D8-60-spons%26psc%3D1%26smid%3DAWWQY0QRS8CFS&qualifier=1611995906&id=3120626905885497&widgetName=sp_mtf
Mortal Kombat,$2.99,4.6 out of 5 stars,"2,153",https://www.amazon.com//Mortal-Kombat-Christopher-Lambert/dp/B004AWV468/ref=sr_1_61?dchild=1&keywords=ps4&qid=1611995906&sr=8-61
Star Wars: Squadrons (PS4),$31.77,4.5 out of 5 stars,"3,198",https://www.amazon.com//Star-Wars-Squadrons-PS4-playstation-4/dp/B08B6QBD53/ref=sr_1_62?dchild=1&keywords=ps4&qid=1611995906&sr=8-62
Sony Camera V2 for PlayStation 4,N/A,4.6 out of 5 stars,"1,778",https://www.amazon.com//Sony-Camera-V2-PlayStation-4/dp/B0731SXXLP/ref=sr_1_63?dchild=1&keywords=ps4&qid=1611995906&sr=8-63
Mafia Trilogy (PS4),$51.41,4.7 out of 5 stars,720,https://www.amazon.com//Mafia-Trilogy-PS4-playstation-4/dp/B088X7PJWF/ref=sr_1_64?dchild=1&keywords=ps4&qid=1611995906&sr=8-64
Days Gone - Playstation 4,$19.99,4.6 out of 5 stars,"8,474",https://www.amazon.com//Days-Gone-Playstation-4/dp/B01GW8XRCG/ref=sr_1_65?dchild=1&keywords=ps4&qid=1611995906&sr=8-65
"Newest Flagship Sony Play Station 4 1TB HDD Only on Playstation PS4 Console Slim Bundle - Included 3X Games (The Last of Us, God of War, Horizon Zero Dawn) 1TB Hard Drive Incredible Games -Jet Black",$493.00,4.7 out of 5 stars,822,https://www.amazon.com//Flagship-Sony-Station-Playstation-Console/dp/B08232YKXB/ref=sr_1_66?dchild=1&keywords=ps4&qid=1611995906&sr=8-66
PlayStation VR - Marvel's Iron Man Bundle,N/A,4.7 out of 5 stars,"1,588",https://www.amazon.com//PlayStation-VR-Marvels-Iron-Bundle-4/dp/B08CD34NZH/ref=sr_1_67?dchild=1&keywords=ps4&qid=1611995906&sr=8-67
"Gaming Headset for PS4 Xbox One PC, Beexcellent Deep Bass PS4 Headset with Noise Immunity Mic, LED Light, Friction-Reduction Cable, High Comfort Earmuff-Camo",$24.99,4.5 out of 5 stars,"9,450",https://www.amazon.com//Beexcellent-Headphone-Cancelling-Breathable-Light%EF%BC%88Camo%EF%BC%89/dp/B07DZZD3LL/ref=sr_1_68?dchild=1&keywords=ps4&qid=1611995906&sr=8-68
"Xbox Headset, Over Ear Stereo Surround Gaming Headset with Noise Cancelling Mic for Xbox One PS4 PS5 PC Laptop Phone Nintendo Switch (Red)",$23.99,4.4 out of 5 stars,415,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A02056173LSYXKBTWM9U4&url=%2FSA810-Headphones-Isolation-Microphone-Red%2Fdp%2FB087M1JX92%2Fref%3Dsr_1_65_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1611995907%26sr%3D8-65-spons%26psc%3D1&qualifier=1611995907&id=2060618868258462&widgetName=sp_atf_next
Usee HDMI Splitter 1x2 4K HDMI Amplifier Splitter 1 in 2 Out Support Full HD 1080P 3D for Blu-ray PS4 HDTV STB DVD,$16.19,5.0 out of 5 stars,4,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A043679923JE50ZFLD7ON&url=%2FUsee-Splitter-Amplifier-Support-Blu-ray%2Fdp%2FB07GTWZS5C%2Fref%3Dsr_1_66_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1611995907%26sr%3D8-66-spons%26psc%3D1&qualifier=1611995907&id=2060618868258462&widgetName=sp_atf_next
"GAEMS VANGUARD Personal Gaming Environment for Xbox One S, Xbox One, PS4, PS3, Xbox 360 (Consoles Not Included) - Xbox One",$299.25,4.7 out of 5 stars,"1,448",https://www.amazon.com//VANGUARD-Personal-Gaming-Environment-Consoles-Included/dp/B00H0R9DSG/ref=sr_1_67?dchild=1&keywords=ps4&qid=1611995907&sr=8-67
Sony Dualshock 4 Back Button Attachment Playstation 4 PS4,$25.99,4.0 out of 5 stars,634,https://www.amazon.com//Dualshock-Button-Attachment-Playstation-PS4/dp/B082VGDNRP/ref=sr_1_68?dchild=1&keywords=ps4&qid=1611995907&sr=8-68
Hitman 3: Guide to the game,$3.99,N/A,N/A,https://www.amazon.com//Hitman-3-Guide-Amity-Esperanza-ebook/dp/B08TVTG6SV/ref=sr_1_69?dchild=1&keywords=ps4&qid=1611995907&sr=8-69
"KontrolFreek FPS Freek Edge for PlayStation 4 (PS4) and PlayStation 5 (PS5) | Performance Thumbsticks | 1 High-Rise Convex, 1 Low-Rise Convex | Blue",$14.99,4.6 out of 5 stars,"1,427",https://www.amazon.com//KontrolFreek-Performance-Thumbsticks-PlayStation-Controller-4/dp/B06X9GM7QF/ref=sr_1_70?dchild=1&keywords=ps4&qid=1611995907&sr=8-70
Mx Vs ATV All Out: Anniversary Edition - PS4 - PlayStation 4,$29.99,4.4 out of 5 stars,289,https://www.amazon.com//Mx-ATV-All-Out-Anniversary-PlayStation/dp/B07NLQTL4C/ref=sr_1_71?dchild=1&keywords=ps4&qid=1611995907&sr=8-71
Hasbro Family Fun Pack - PlayStation 4 Standard Edition,$20.14,4.5 out of 5 stars,"1,537",https://www.amazon.com//Hasbro-Family-Fun-Pack-PlayStation-Standard/dp/B0156SMZCQ/ref=sr_1_72?dchild=1&keywords=ps4&qid=1611995907&sr=8-72
Ys Ix: Monstrom Nox - Pact Edition - PlayStation 4,$59.99,N/A,N/A,https://www.amazon.com//Ys-Ix-Monstrom-Nox-Pact-PlayStation/dp/B08BQRYJF6/ref=sr_1_73?dchild=1&keywords=ps4&qid=1611995907&sr=8-73
PDP 051-075-NA Bluetooth Enabled Media Remote Control for Playstation 4,$24.99,4.4 out of 5 stars,"5,147",https://www.amazon.com//Bluetooth-Enabled-Remote-Control-Playstation-4/dp/B072C7YZFC/ref=sr_1_74?dchild=1&keywords=ps4&qid=1611995907&sr=8-74
"PS4 Controller Charger, Kailisen Playstation 4 Charging Station for Sony PS4 / PS4 Pro / PS4 Slim DualShock 4 Controller, Dual USB Fast Charging Docking Station Stand with LED Indicator Light",$11.99,3.5 out of 5 stars,3,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A01633022KE8ZFX3NQR2F&url=%2FController-Kailisen-Playstation-Stand-Dual-Indicator%2Fdp%2FB07GX1RCTN%2Fref%3Dsr_1_75_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1611995907%26sr%3D8-75-spons%26psc%3D1&qualifier=1611995907&id=2060618868258462&widgetName=sp_mtf
"PS4 Controller Charger, atolla Playstation 4 Charging Station with LED Indicators and USB Charging Cable for DualShock 4, PS4 Controller Charger for PS4 / PS4 Slim / PS4 Pro Controller",$13.99,4.6 out of 5 stars,105,https://www.amazon.com//Controller-atolla-Playstation-Indicators-DualShock/dp/B08LR7GMQL/ref=sr_1_76?dchild=1&keywords=ps4&qid=1611995907&sr=8-76
GOD OF WAR PSH - PS4,$34.08,4.8 out of 5 stars,"1,386",https://www.amazon.com//GOD-WAR-PSH-PS4-Gaming-Console/dp/B07Y1SCPHD/ref=sr_1_77?dchild=1&keywords=ps4&qid=1611995907&sr=8-77
WD 2TB Gaming Drive works with Playstation 4 Portable External Hard Drive - WDBDFF0020BBK-WESN,$79.99,4.8 out of 5 stars,"9,348",https://www.amazon.com//Gaming-Drive-Playstation-Portable-External/dp/B07HKMXJLY/ref=sr_1_78?dchild=1&keywords=ps4&qid=1611995907&sr=8-78
"Y Team PS4 Controller Charger, Dual USB PS4 Controller Charging Station for Sony Playstation 4/ PS4/ Slim/ PS4 Pro Charging Dock Stand Station",$13.97,4.6 out of 5 stars,"8,110",https://www.amazon.com//Controller-Charger-Charging-Station-Playstation/dp/B07CTHLS2L/ref=sr_1_79?dchild=1&keywords=ps4&qid=1611995907&sr=8-79
"Thrustmaster T150 RS Racing Wheel (PS4, PC) works with PS5 games",$199.99,4.4 out of 5 stars,"1,545",https://www.amazon.com//Thrustmaster-Racing-PlayStation4-PlayStation3-playstation-2/dp/B014US02ZA/ref=sr_1_80?dchild=1&keywords=ps4&qid=1611995907&sr=8-80
"KontrolFreek FPS Freek Galaxy Purple for PlayStation 4 (PS4) and PlayStation 5 (PS5) | Performance Thumbsticks | 1 High-Rise, 1 Mid-Rise | Purple",N/A,4.6 out of 5 stars,"12,580",https://www.amazon.com//KontrolFreek-PlayStation-Controller-Performance-Thumbsticks-4/dp/B016P09VFS/ref=sr_1_81?dchild=1&keywords=ps4&qid=1611995907&sr=8-81
"VOYEE Controller Replacement for PS4 Controller, Enhanced Wired Controller with Double Shock/Upgraded Joystick Compatible with Sony Playstation 4/Pro/Slim (Black)",$17.99,4.1 out of 5 stars,143,https://www.amazon.com//VOYEE-Controller-Replacement-Compatible-Playstation/dp/B08H16YG88/ref=sr_1_82?dchild=1&keywords=ps4&qid=1611995907&sr=8-82
"2 Pack Controller for PS4,Wireless Controller for Playstation 4 with Dual Vibration Game Joystick (White Blue)",$47.99,3.8 out of 5 stars,"2,708",https://www.amazon.com//PS4-Controller-Pack-Playstation-Transparent/dp/B07MX269TW/ref=sr_1_83?dchild=1&keywords=ps4&qid=1611995907&sr=8-83
"Xbox Headset, Stereo Surround Gaming Headset with Mic for Xbox One, PS4, PS5, 3.5mm Noise Canceling LED Light Wired Over Ear Headphones with Revolution Volume Control for PC, MAC, Nintendo Switch",$25.99,4.4 out of 5 stars,415,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A02059535MCVI2LS3KZS&url=%2FSADES-SA819GT-Headphones-Revolution-Canceling%2Fdp%2FB088ND636X%2Fref%3Dsr_1_81_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1611995909%26sr%3D8-81-spons%26psc%3D1&qualifier=1611995909&id=6268023781385802&widgetName=sp_atf_next
Sofunii 2 Pack Silicone Controller Skins Anti-Slip Cover Case Protector Sleeve for Playstation 5 /PS5 Controller with 4 Pack Paw Prints Thumb Grips (Black),$12.99,4.6 out of 5 stars,31,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A083493122Z6NLPQE0RRZ&url=%2FSofunii-Controller-Anti-Slip-Protector-Playstation%2Fdp%2FB08MKTHTBG%2Fref%3Dsr_1_82_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1611995909%26sr%3D8-82-spons%26psc%3D1&qualifier=1611995909&id=6268023781385802&widgetName=sp_atf_next
PlayStation Move Motion Controllers - Two Pack,N/A,4.6 out of 5 stars,"2,460",https://www.amazon.com//PlayStation-Move-Motion-Controllers-Pack-4/dp/B07B4BFC6S/ref=sr_1_83?dchild=1&keywords=ps4&qid=1611995909&sr=8-83
"NETGEAR Wi-Fi Range Extender EX3700 - Coverage Up to 1000 Sq Ft and 15 Devices with AC750 Dual Band Wireless Signal Booster & Repeater (Up to 750Mbps Speed), and Compact Wall Plug Design",$26.99,3.9 out of 5 stars,"45,576",https://www.amazon.com//NETGEAR-Wi-Fi-Range-Extender-EX3700/dp/B00R92CL5E/ref=sr_1_84?dchild=1&keywords=ps4&qid=1611995909&sr=8-84
Red Dead Redemption 2 (PS4),$36.70,4.7 out of 5 stars,"7,830",https://www.amazon.com//Red-Dead-Redemption-2-PS4-England/dp/B01M65RD19/ref=sr_1_85?dchild=1&keywords=ps4&qid=1611995909&sr=8-85
"ASTRO Gaming A10 Gaming Headset - Blue - PlayStation 5, PlayStation 4",N/A,4.4 out of 5 stars,"3,684",https://www.amazon.com//ASTRO-Gaming-A10-Headset-Blue-PlayStation/dp/B0711V7BV6/ref=sr_1_86?dchild=1&keywords=ps4&qid=1611995909&sr=8-86
WEPIGEEK PS4 Wireless Controller Phone Clip Mount Holder Stand Bracket Compatible with Playstation Pro/Slim Dualshock 4,$9.99,4.2 out of 5 stars,526,https://www.amazon.com//WEPIGEEK-Controller-Compatible-PlayStation-Dualshock/dp/B081MZ26RD/ref=sr_1_87?dchild=1&keywords=ps4&qid=1611995909&sr=8-87
"Game Controller for PS4 (Blue Camouflage), PICTEK Wireless Rechargeable, Dual Vibration Compatible with Windows PC & Android OS, Wireless Bluetooth Controller for Playstation 4",$31.49,4.5 out of 5 stars,392,https://www.amazon.com//Controller-Camouflage-Rechargeable-Compatible-Playstation/dp/B08MZR6KL1/ref=sr_1_88?dchild=1&keywords=ps4&qid=1611995909&sr=8-88
"PS4 Controller Charger Dock Station, OIVO Controller Charging Dock with Upgraded 1.8Hours-Charging Chip, Charging Dock Station Compatible with Playstation 4 Controller (Regular/Slim/Pro)",$13.99,4.7 out of 5 stars,"5,779",https://www.amazon.com//Controller-Charger-Charging-Indicators-X02-Blue/dp/B075YBBQMM/ref=sr_1_89?dchild=1&keywords=ps4&qid=1611995909&sr=8-89
"2 Pack Controller for PS4,Wireless Controller for Playstation 4 with Dual Vibration Game Joystick (Midnight Blue)",$46.99,3.7 out of 5 stars,"2,295",https://www.amazon.com//Controller-Wireless-Playstation-Vibration-Joystick/dp/B081Q1D22D/ref=sr_1_90?dchild=1&keywords=ps4&qid=1611995909&sr=8-90
PSVR Aim Controller Firewall Zero Hour Bundle - PlayStation VR,$79.99,4.7 out of 5 stars,"2,356",https://www.amazon.com//PSVR-Controller-Firewall-Zero-Bundle-4/dp/B07FRCT893/ref=sr_1_91?dchild=1&keywords=ps4&qid=1611995909&sr=8-91
Red Dead Redemption 2 (PS4),$36.30,4.7 out of 5 stars,"2,735",https://www.amazon.com//Red-Dead-Redemption-PS4-playstation-4/dp/B01M9COSMD/ref=sr_1_92?dchild=1&keywords=ps4&qid=1611995909&sr=8-92
"MFTEK One Hand Gaming Keyboard and Mouse Combo, RGB Rainbow Backlit One-Handed Mechanical Feeling Gaming Keyboard with Wrist Rest Support, USB Wired Keyboard Mouse and Mouse Pad Set for PC PS4 Gamer",$27.99,4.5 out of 5 stars,326,https://www.amazon.com//MFTEK-Keyboard-Rainbow-One-Handed-Mechanical/dp/B08977VXBQ/ref=sr_1_93?dchild=1&keywords=ps4&qid=1611995909&sr=8-93
Katamari Damacy REROLL - PlayStation 4,$19.99,4.7 out of 5 stars,117,https://www.amazon.com//Katamari-Damacy-REROLL-PlayStation-4/dp/B08JHZDRV2/ref=sr_1_94?dchild=1&keywords=ps4&qid=1611995909&sr=8-94
Farming Simulator 19 Platinum Edition (PS4) - PlayStation 4,$29.77,4.7 out of 5 stars,"1,943",https://www.amazon.com//Farming-Simulator-19-Platinum-PS4-PlayStation/dp/B07W6CD737/ref=sr_1_95?dchild=1&keywords=ps4&qid=1611995909&sr=8-95
PlayStation Gold Wireless Headset Rose Gold - PlayStation 4,$99.45,4.6 out of 5 stars,"1,301",https://www.amazon.com//PlayStation-Gold-Wireless-Headset-Gaming-Console/dp/B07WJ1FGZK/ref=sr_1_96?dchild=1&keywords=ps4&qid=1611995909&sr=8-96
"AimControllers PS4 Custom Wireless Controller, Playstation 4 Personalized Gamepad with 4 Paddles - Dexter",$139.99,4.2 out of 5 stars,350,https://www.amazon.com//Wireless-Custom-AiMControllers-Dexter-Paddles/dp/B01MQF08P5/ref=sr_1_97?dchild=1&keywords=ps4&qid=1611995909&sr=8-97
Immortals Fenyx Rising - PlayStation 4 Standard Edition,$29.99,4.7 out of 5 stars,499,https://www.amazon.com//Gods-Monsters-PlayStation-4-Standard/dp/B07SFZV3BN/ref=sr_1_98?dchild=1&keywords=ps4&qid=1611995909&sr=8-98
Sofunii 2 Pack Silicone Controller Skins Anti-Slip Cover Case Protector Sleeve for Playstation 5 /PS5 Controller with 4 Pack Paw Prints Thumb Grips (Blue),$12.99,4.6 out of 5 stars,31,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A08346192JBWRXEDSUHBX&url=%2FSofunii-Controller-Anti-Slip-Protector-Playstation%2Fdp%2FB08MLJ1ZLY%2Fref%3Dsr_1_97_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1611995911%26sr%3D8-97-spons%26psc%3D1&qualifier=1611995911&id=8317105505180228&widgetName=sp_atf_next
"LETTON Stereo Gaming Headset for PS4, PC, Xbox One Controller, Noise Cancelling Over Ear Headphones with Mic, Bass Surround, Soft Memory Earmuffs for Laptop Mac Nintendo Switch Games (L2)",$19.99,4.3 out of 5 stars,320,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A02217783HNGKNU6LLQNQ&url=%2FLETTON-Controller-Cancelling-Headphones-Surround%2Fdp%2FB089YK95WD%2Fref%3Dsr_1_98_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1611995911%26sr%3D8-98-spons%26psc%3D1&qualifier=1611995911&id=8317105505180228&widgetName=sp_atf_next
"PUNWEOS Wireless PS4 Controller for Playstation 4, DualShock 4 Game Controller with Gyro/HD Dual Vibration/Touch Panel/LED Indicator Gamepad Remote Joystick for Playstation 4/Pro/Slim(Blue)",$32.99,4.0 out of 5 stars,780,https://www.amazon.com//PUNWEOS-Controller-Playstation-DualShock-Vibration/dp/B08L6MLXX3/ref=sr_1_99?dchild=1&keywords=ps4&qid=1611995911&sr=8-99
Werewolf: The Apocalypse - Earthblood (PS4) - PlayStation 4,$49.99,N/A,N/A,https://www.amazon.com//Werewolf-Apocalypse-Earthblood-PS4-PlayStation-4/dp/B08CWDQCG4/ref=sr_1_100?dchild=1&keywords=ps4&qid=1611995911&sr=8-100
Sony Playstation 4 (PS4) Mono Chat Earbud with Mic,$8.45,4.1 out of 5 stars,"7,776",https://www.amazon.com//Sony-Playstation-Mono-Chat-Earbud/dp/B01DCYWI96/ref=sr_1_101?dchild=1&keywords=ps4&qid=1611995911&sr=8-101
Tony Stewart All American Racing (Sony Playstation 4 - PS4),N/A,4.7 out of 5 stars,43,https://www.amazon.com//Tony-Stewart-American-Racing-Playstation-4/dp/B08JSX48T9/ref=sr_1_102?dchild=1&keywords=ps4&qid=1611995911&sr=8-102
Sony PlayStation Gold Wireless Headset 7.1 Surround Sound PS4 New Version 2018,$108.95,4.5 out of 5 stars,"3,330",https://www.amazon.com//Sony-PlayStation-Wireless-Headset-Surround/dp/B079YL9F5T/ref=sr_1_103?dchild=1&keywords=ps4&qid=1611995911&sr=8-103
Batman: Arkham Knight (PS4),$21.11,4.6 out of 5 stars,632,https://www.amazon.com//Batman-Arkham-Knight-PS4-playstation-4/dp/B07F7K39Q5/ref=sr_1_104?dchild=1&keywords=ps4&qid=1611995911&sr=8-104
Sony DualShock 4 Wireless Controller - Midnight Blue - PlayStation 4,$81.36,4.7 out of 5 stars,"1,018",https://www.amazon.com//Sony-DualShock-Wireless-Controller-PlayStation-4/dp/B079HBNLG7/ref=sr_1_105?dchild=1&keywords=ps4&qid=1611995911&sr=8-105
Gang Beasts - PlayStation 4,$24.99,4.7 out of 5 stars,"1,450",https://www.amazon.com//Gang-Beasts-PlayStation-4/dp/B07YLH7K3J/ref=sr_1_106?dchild=1&keywords=ps4&qid=1611995911&sr=8-106
Controller for PS4 Wireless Playstation 4 Controller with Dual Vibration/Speaker/Gyro/Audio Jack Remote Controller Gamepad for PS4/Slim/Pro/(Black-Gray),$32.99,4.3 out of 5 stars,38,https://www.amazon.com//Controller-PS4-Wireless-Playstation-Black-Gray/dp/B08PB7ZQY8/ref=sr_1_107?dchild=1&keywords=ps4&qid=1611995911&sr=8-107
Dreams - PlayStation 4,$19.99,4.6 out of 5 stars,"1,198",https://www.amazon.com//Dreams-PlayStation-4/dp/B082LW28B2/ref=sr_1_108?dchild=1&keywords=ps4&qid=1611995911&sr=8-108
"KontrolFreek FPS Freek Galaxy White for Playstation 4 (PS4) and Playstation 5 (PS5) | Performance Thumbsticks | 1 High-Rise, 1 Mid-Rise | White",$14.99,4.6 out of 5 stars,"4,074",https://www.amazon.com//KontrolFreek-Playstation-Controller-Performance-Thumbsticks-4/dp/B01BCNZJ54/ref=sr_1_109?dchild=1&keywords=ps4&qid=1611995911&sr=8-109
Astro Boy,$3.99,4.6 out of 5 stars,"2,730",https://www.amazon.com//Astro-Boy-Kristen-Bell/dp/B0035GX0BM/ref=sr_1_110?dchild=1&keywords=ps4&qid=1611995911&sr=8-110
"KontrolFreek Precision Rings | Aim Assist Motion Control for PlayStation 4 (PS4), PlayStation 5 (PS5), Xbox One, Xbox Series X, Switch Pro & Scuf Controller | Purple",$11.99,4.1 out of 5 stars,155,https://www.amazon.com//KontrolFreek-Precision-Control-PlayStation-Controller-4/dp/B08H9PPQSP/ref=sr_1_111?dchild=1&keywords=ps4&qid=1611995911&sr=8-111
"PS4 Controller Charger, Y Team Playstation 4 / PS4 / PS4 Pro / PS4 Slim Controller Charger Charging Docking Station Stand.Dual USB Fast Charging Station & LED Indicator for Sony PS4 Controller--Black",$13.96,4.6 out of 5 stars,"10,502",https://www.amazon.com//Controller-Team-Playstation-Stand-Dual-Controller-Black/dp/B01H1GJ7IQ/ref=sr_1_112?dchild=1&keywords=ps4&qid=1611995911&sr=8-112
MLB The Show 20 MVP Edition for PS4 - PS4 exclusive - ESRB Rated E (Everyone) - Sports Game - Max Number of Multi-players: 8 - Receive 4 Days Early Access,$46.90,4.8 out of 5 stars,236,https://www.amazon.com//MLB-Show-MVP-PS4-Multi-players-Playstation/dp/B07ZLJX6CJ/ref=sr_1_113?dchild=1&keywords=ps4&qid=1611995911&sr=8-113
DualShock 4 Wireless Controller for PlayStation 4 - Rose Gold,N/A,4.8 out of 5 stars,"5,503",https://www.amazon.com//DualShock-Wireless-Controller-PlayStation-Rose-4/dp/B07WDSD7G7/ref=sr_1_114?dchild=1&keywords=ps4&qid=1611995911&sr=8-114
Sofunii 2 Pack Silicone Controller Skins Anti-Slip Cover Case Protector Sleeve for Playstation 5 /PS5 Controller with 4 Pack Paw Prints Thumb Grips (Pink),$12.99,4.6 out of 5 stars,31,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A08347751DIT3YRG6296X&url=%2FSofunii-Controller-Anti-Slip-Protector-Playstation%2Fdp%2FB08MKRPMYD%2Fref%3Dsr_1_113_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1611995916%26sr%3D8-113-spons%26psc%3D1&qualifier=1611995916&id=3827113627694287&widgetName=sp_atf_next
"LETTON Stereo Gaming Headset for PS4, PC, Xbox One Controller, Noise Cancelling Over Ear Headphones with Mic, Bass Surround, Soft Memory Earmuffs for Laptop Mac Nintendo Switch Games (L3)",$14.99,4.3 out of 5 stars,320,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A03106372H4NCOP87TXLI&url=%2FLETTON-Controller-Cancelling-Headphones-Surround%2Fdp%2FB086S9WY1K%2Fref%3Dsr_1_114_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1611995916%26sr%3D8-114-spons%26psc%3D1&qualifier=1611995916&id=3827113627694287&widgetName=sp_atf_next
The Witcher 3 Game of the Year Edition (PS4),$26.49,4.7 out of 5 stars,"4,880",https://www.amazon.com//Witcher-Game-Year-PS4-playstation-4/dp/B01JYW2F1G/ref=sr_1_115?dchild=1&keywords=ps4&qid=1611995916&sr=8-115
4-Pin Power Supply Unit PSU Model: ADP-200ER N14-200P1A for Sony Playstation 4 PS4 Console 500GB CUH-1200 12XX 1215A 1215B,$57.99,4.4 out of 5 stars,26,https://www.amazon.com//4-Pin-Power-Supply-Unit-Model/dp/B07NVGZB4J/ref=sr_1_116?dchild=1&keywords=ps4&qid=1611995916&sr=8-116
"NBA 2K21: 450,000 VC - PS4 [Digital Code]",$99.99,4.5 out of 5 stars,85,https://www.amazon.com//NBA-2K21-450-Digital-Code/dp/B08HJ88122/ref=sr_1_117?dchild=1&keywords=ps4&qid=1611995916&sr=8-117
KontrolFreek Alpha for PlayStation 4 (PS4) and PlayStation 5 (PS5) | Performance Thumbsticks | 2 Low-Rise Concave | Green,$16.99,5.0 out of 5 stars,2,https://www.amazon.com//KontrolFreek-PlayStation-Performance-Thumbsticks-Low-Rise-4/dp/B08HNCQL53/ref=sr_1_118?dchild=1&keywords=ps4&qid=1611995916&sr=8-118
NBA 2K21 PS4,$34.99,4.8 out of 5 stars,372,https://www.amazon.com//NBA-2K21-PS4-playstation-4/dp/B08HRDRF5H/ref=sr_1_119?dchild=1&keywords=ps4&qid=1611995916&sr=8-119
"Power Supply ADP-240AR 5 Pin for PS4 Sony Playstation 4 CUH-1001A - 500GB, 5 Prongs",$55.97,4.3 out of 5 stars,49,https://www.amazon.com//ADP-240AR-PS4-Sony-Playstation-CUH-1001A-4/dp/B07NJNB5F8/ref=sr_1_120?dchild=1&keywords=ps4&qid=1611995916&sr=8-120
