Name,Price,Rating,Review Counts,link
"Wireless Controllers for PS3 Playstation 3 Dual Shock (Pack of 2, Black and Blue)",$26.99,4.3 out of 5 stars,"2,278",https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A0721476HGZYASSJ6CJM&url=%2FKolopc-Wireless-Bluetooth-Controller-Double%2Fdp%2FB07D34FFZN%2Fref%3Dsr_1_161_sspa%3Fdchild%3D1%26keywords%3Dps3%26qid%3D1611572720%26sr%3D8-161-spons%26psc%3D1&qualifier=1611572720&id=5904800977315875&widgetName=sp_atf_next
Lego Indiana Jones 2: The Adventure Continues - Playstation 3,$14.95,4.7 out of 5 stars,207,https://www.amazon.com//Lego-Indiana-Jones-Adventure-Continues-Playstation/dp/B002BUEH2Y/ref=sr_1_162?dchild=1&keywords=ps3&qid=1611572720&sr=8-162
Need for Speed Rivals,$41.97,4.5 out of 5 stars,515,https://www.amazon.com//Need-Speed-Rivals-sony-playstation3/dp/B00CTKHZH0/ref=sr_1_163?dchild=1&keywords=ps3&qid=1611572720&sr=8-163
WWE '12,$59.84,4.4 out of 5 stars,365,https://www.amazon.com//WWE-12-Playstation-3/dp/B0053BQU4G/ref=sr_1_164?dchild=1&keywords=ps3&qid=1611572720&sr=8-164
Fallout: New Vegas - Playstation 3 Ultimate Edition,$27.79,4.8 out of 5 stars,"1,047",https://www.amazon.com//Fallout-New-Vegas-Ultimate-Playstation-3/dp/B0065NP05G/ref=sr_1_165?dchild=1&keywords=ps3&qid=1611572720&sr=8-165
PlayStation Eye,N/A,4.3 out of 5 stars,"1,871",https://www.amazon.com//PlayStation-Eye-3/dp/B000VTQ3LU/ref=sr_1_166?dchild=1&keywords=ps3&qid=1611572720&sr=8-166
The Beatles: Rock Band,$23.98,4.7 out of 5 stars,206,https://www.amazon.com//Beatles-Rock-Band-playstation-3/dp/B001TOMQRG/ref=sr_1_167?dchild=1&keywords=ps3&qid=1611572720&sr=8-167
LEGO Star Wars: The Force Awakens - PlayStation 3 Standard Edition,$19.23,4.7 out of 5 stars,493,https://www.amazon.com//LEGO-Star-Wars-Awakens-PlayStation-Standard/dp/B01BCMBP44/ref=sr_1_168?dchild=1&keywords=ps3&qid=1611572720&sr=8-168
The Evil Within - Playstation 3,$48.97,4.5 out of 5 stars,677,https://www.amazon.com//Evil-Within-Playstation-3/dp/B00CJXYTGM/ref=sr_1_169?dchild=1&keywords=ps3&qid=1611572720&sr=8-169
PS3 250GB The Last of Us Bundle,N/A,4.1 out of 5 stars,364,https://www.amazon.com//PS3-250GB-Last-Bundle-playstation-3/dp/B00GBCLG0E/ref=sr_1_170?dchild=1&keywords=ps3&qid=1611572720&sr=8-170
DanceDance Revolution PS3,N/A,3.9 out of 5 stars,140,https://www.amazon.com//DanceDance-Revolution-PS3-Playstation-3/dp/B003WY86MK/ref=sr_1_171?dchild=1&keywords=ps3&qid=1611572720&sr=8-171
PS3 Playstation MOVE Energizer 2x Power Charging System,N/A,4.6 out of 5 stars,186,https://www.amazon.com//Playstation-Energizer-Power-Charging-System-3/dp/B00439DIZ8/ref=sr_1_172?dchild=1&keywords=ps3&qid=1611572720&sr=8-172
Kingdoms of Amalur: Reckoning - Playstation 3,$31.99,4.5 out of 5 stars,674,https://www.amazon.com//Kingdoms-Amalur-Reckoning-Playstation-3/dp/B0044SA734/ref=sr_1_173?dchild=1&keywords=ps3&qid=1611572720&sr=8-173
PS3 HDMI Cable + USB 2.0 Cable Pack,$10.68,4.5 out of 5 stars,127,https://www.amazon.com//PS3-HDMI-Cable-Pack-playstation-3/dp/B000VTX0PW/ref=sr_1_174?dchild=1&keywords=ps3&qid=1611572720&sr=8-174
Playstation 3 Original Konami Dance Pad,$39.99,4.0 out of 5 stars,140,https://www.amazon.com//Playstation-3-Original-Konami-Dance-Pad/dp/B004JATP2Q/ref=sr_1_175?dchild=1&keywords=ps3&qid=1611572720&sr=8-175
PS3 Guitar Hero World Tour Guitar Kit,N/A,4.2 out of 5 stars,83,https://www.amazon.com//Guitar-Hero-World-Tour-Playstation-3/dp/B001ABN834/ref=sr_1_176?dchild=1&keywords=ps3&qid=1611572720&sr=8-176
"Ultimate Minecraft Secrets: An Unofficial Guide to Minecraft Tips, Tricks and Hints You May Not Know",$8.99,4.4 out of 5 stars,580,https://www.amazon.com//Ultimate-Minecraft-Secrets-Unofficial-Tricks/dp/0692366903/ref=sr_1_177?dchild=1&keywords=ps3&qid=1611572720&sr=8-177
Tomb Raider Trilogy,$19.85,4.6 out of 5 stars,650,https://www.amazon.com//Tomb-Raider-Trilogy-Playstation-3/dp/B002I0J5JW/ref=sr_1_177?dchild=1&keywords=ps3&qid=1611572722&sr=8-177
Bakugan Battle Brawlers: Defenders of the Core - Playstation 3,$17.50,4.3 out of 5 stars,53,https://www.amazon.com//Bakugan-Battle-Brawlers-Defenders-Core-Playstation/dp/B003VKLA8C/ref=sr_1_178?dchild=1&keywords=ps3&qid=1611572722&sr=8-178
SEGA INITIAL D EXTREME STAGE PLAYSTATION3 the Best (BEST PRICE) for PS3 [Japan Import],$39.79,4.7 out of 5 stars,247,https://www.amazon.com//INITIAL-EXTREME-STAGE-PLAYSTATION3-Playstation-3/dp/B004UDMDYE/ref=sr_1_179?dchild=1&keywords=ps3&qid=1611572722&sr=8-179
"TPFOON 4M 13FT Wired USB Microphone for Rock Band, Guitar Hero, Let's Sing - Compatible with Sony PS2, PS3, PS4, PS5, Nintendo Switch, Wii, Wii U, Microsoft Xbox 360, Xbox One and PC",N/A,4.4 out of 5 stars,"1,387",https://www.amazon.com//TPFOON-13FT-Wired-Microphone-Guitar/dp/B01D47DUD4/ref=sr_1_180?dchild=1&keywords=ps3&qid=1611572722&sr=8-180
Lego Star Wars Force Awakens (PS3),$24.32,4.7 out of 5 stars,28,https://www.amazon.com//Lego-Star-Force-Awakens-playstation-3/dp/B07CZ5BZC4/ref=sr_1_181?dchild=1&keywords=ps3&qid=1611572722&sr=8-181
Vertical Stand Holder for Sony Playstation 3 Slim PS3,$14.99,4.5 out of 5 stars,139,https://www.amazon.com//Vertical-Stand-Holder-Sony-Playstation/dp/B00M9ZFD9C/ref=sr_1_182?dchild=1&keywords=ps3&qid=1611572722&sr=8-182
Elder Scrolls V: Skyrim (Greatest Hits) - Playstation 3,$20.19,4.7 out of 5 stars,"1,975",https://www.amazon.com//Elder-Scrolls-Skyrim-Greatest-Hits-Playstation/dp/B004HYK8Y8/ref=sr_1_183?dchild=1&keywords=ps3&qid=1611572722&sr=8-183
Playstation Move Navigation Controller (Renewed),$47.51,4.3 out of 5 stars,8,https://www.amazon.com//Playstation-Move-Navigation-Controller-Renewed-3/dp/B08232W48M/ref=sr_1_184?dchild=1&keywords=ps3&qid=1611572722&sr=8-184
PS3 Controller Wireless for Playstation 3 Dual Shock (Black and White),$26.69,4.3 out of 5 stars,"2,278",https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A03334913U1JZNEWFR4UE&url=%2FController-Wireless-Playstation-Shock-Black%2Fdp%2FB08KG7WBF8%2Fref%3Dsr_1_185_sspa%3Fdchild%3D1%26keywords%3Dps3%26qid%3D1611572722%26sr%3D8-185-spons%26psc%3D1&qualifier=1611572722&id=5601953789439176&widgetName=sp_mtf
After the Rain,N/A,4.6 out of 5 stars,180,https://www.amazon.com//Heavy-Rain/dp/B078X2114G/ref=sr_1_186?dchild=1&keywords=ps3&qid=1611572722&sr=8-186
NCAA Basketball 10 - Playstation 3,N/A,4.5 out of 5 stars,106,https://www.amazon.com//NCAA-Basketball-10-Playstation-3/dp/B002KQJNO6/ref=sr_1_187?dchild=1&keywords=ps3&qid=1611572722&sr=8-187
Ps3 Sony Playstation 3 60gb 60 gig Fully Backwards Compatible Model CECHA01 Console System with 4 USB ports and Memory card reader ports,N/A,3.6 out of 5 stars,127,https://www.amazon.com//Playstation-Backwards-Compatible-CECHA01-Console-3/dp/B004HGDUQE/ref=sr_1_188?dchild=1&keywords=ps3&qid=1611572722&sr=8-188
Ncaa Football 14 Ps3,N/A,3.5 out of 5 stars,9,https://www.amazon.com//Ncaa-Football-14-Ps3-Playstation-2/dp/B00KWH4V4W/ref=sr_1_189?dchild=1&keywords=ps3&qid=1611572722&sr=8-189
Call of Duty World At War PS3,$23.99,4.5 out of 5 stars,146,https://www.amazon.com//Call-Duty-World-War-Playstation-3/dp/B00CORLGW8/ref=sr_1_190?dchild=1&keywords=ps3&qid=1611572722&sr=8-190
"BREADEEP Wireless Controller for PS4, Remote Game Controller with Dual Vibration, Headset Jack, Touch Pad, Six-axis Motion Control",$21.99,3.6 out of 5 stars,4,https://www.amazon.com//BREADEEP-Wireless-Controller-Vibration-PlayStation-4/dp/B08LPHT8XV/ref=sr_1_191?dchild=1&keywords=ps3&qid=1611572722&sr=8-191
Tony Hawk's Project 8 - Playstation 3,$43.91,4.2 out of 5 stars,84,https://www.amazon.com//Tony-Hawks-Project-8-Playstation-3/dp/B000GA966I/ref=sr_1_192?dchild=1&keywords=ps3&qid=1611572722&sr=8-192
OSTENT Skid Proof Console Vertical Stand Compatible for Sony PS3 Slim Console Color Black,$7.99,4.6 out of 5 stars,362,https://www.amazon.com//OSTENT-Console-Vertical-Compatible-Playstation-3/dp/B00FBM4QQ6/ref=sr_1_193?dchild=1&keywords=ps3&qid=1611572722&sr=8-193
Madden NFL 10 - Playstation 3,$29.89,4.8 out of 5 stars,255,https://www.amazon.com//Madden-NFL-10-Playstation-3/dp/B001UU1WN8/ref=sr_1_193?dchild=1&keywords=ps3&qid=1611572723&sr=8-193
Burnout Paradise - Playstation 3,$14.99,4.5 out of 5 stars,498,https://www.amazon.com//Burnout-Paradise-Playstation-3/dp/B000MUW98O/ref=sr_1_194?dchild=1&keywords=ps3&qid=1611572723&sr=8-194
Sony PlayStation 3 Move Motion Controller (Bulk Packaging),$139.99,4.5 out of 5 stars,534,https://www.amazon.com//Sony-PlayStation-Motion-Controller-Packaging-3/dp/B0072HYRNK/ref=sr_1_195?dchild=1&keywords=ps3&qid=1611572723&sr=8-195
Alice: Madness Returns - Playstation 3,$28.85,4.6 out of 5 stars,816,https://www.amazon.com//Alice-Madness-Returns-Playstation-3/dp/B004CDBP9G/ref=sr_1_196?dchild=1&keywords=ps3&qid=1611572723&sr=8-196
"Playstation 3 / PS3 / XBOX360 Console Dust Cover Gaming System Protector [Antistatic, Water Resistant, Premium Fabric, Black] by DigitalDeckCovers",$23.99,4.5 out of 5 stars,94,https://www.amazon.com//Playstation-Protector-Antistatic-Resistant-DigitalDeckCovers-3/dp/B000UI22CQ/ref=sr_1_197?dchild=1&keywords=ps3&qid=1611572723&sr=8-197
X-Men Origins: Wolverine - Uncaged Edition - Playstation 3,$23.48,4.6 out of 5 stars,240,https://www.amazon.com//X-Men-Origins-Wolverine-Uncaged-Playstation-3/dp/B001PKHRUK/ref=sr_1_198?dchild=1&keywords=ps3&qid=1611572723&sr=8-198
Star Wars: The Force Unleashed,$68.95,4.7 out of 5 stars,573,https://www.amazon.com//Star-Wars-Force-Unleashed-Playstation-3/dp/B000R39GPA/ref=sr_1_199?dchild=1&keywords=ps3&qid=1611572723&sr=8-199
PS3/PS4 to Xbox One Controller Adapter,$42.40,4.2 out of 5 stars,532,https://www.amazon.com//PS3-Xbox-Controller-Adapter-playstation-4/dp/B00WJ1HONE/ref=sr_1_200?dchild=1&keywords=ps3&qid=1611572723&sr=8-200
Tiger Woods PGA Tour 09 - Playstation 3,$49.97,4.3 out of 5 stars,88,https://www.amazon.com//Tiger-Woods-PGA-Tour-09-Playstation/dp/B00160HY3E/ref=sr_1_201?dchild=1&keywords=ps3&qid=1611572723&sr=8-201
320GB 2.5 Inchs SATA Playstation PS 3 Hard Disk Drive 320 GB,$19.95,4.6 out of 5 stars,214,https://www.amazon.com//320GB-Inchs-SATA-Playstation-Drive-3/dp/B001QWTUV6/ref=sr_1_202?dchild=1&keywords=ps3&qid=1611572723&sr=8-202
OSTENT Expanded 5 Ports USB Hub Compatible for Sony PS3 Slim Console Video Game,$9.99,4.0 out of 5 stars,2,https://www.amazon.com//OSTENT-Expanded-Compatible-Console-PlayStation-3/dp/B07D3SGYY2/ref=sr_1_203?dchild=1&keywords=ps3&qid=1611572723&sr=8-203
Just Dance 2018 (PS3),$35.99,4.5 out of 5 stars,89,https://www.amazon.com//Just-Dance-2018-PS3-Playstation-3/dp/B072K4GRD6/ref=sr_1_204?dchild=1&keywords=ps3&qid=1611572723&sr=8-204
Nyko Charge Base 3 for PS3,N/A,4.2 out of 5 stars,123,https://www.amazon.com//Nyko-Charge-Base-3-PS3-Playstation/dp/B004UPP9ES/ref=sr_1_205?dchild=1&keywords=ps3&qid=1611572723&sr=8-205
Dishonored - PlayStation 3 Game of the Year Edition,$13.98,4.5 out of 5 stars,232,https://www.amazon.com//Dishonored-Game-Year-PlayStation-sony-playstation3/dp/B00F4H2N3G/ref=sr_1_206?dchild=1&keywords=ps3&qid=1611572723&sr=8-206
Far Cry 3 - Playstation 3,$26.00,4.6 out of 5 stars,"1,157",https://www.amazon.com//Far-Cry-3-Playstation/dp/B0050SXX88/ref=sr_1_207?dchild=1&keywords=ps3&qid=1611572723&sr=8-207
Just Dance 2015 - PlayStation 3,$14.99,4.4 out of 5 stars,399,https://www.amazon.com//Just-Dance-2015-PlayStation-3/dp/B00KTNSKT6/ref=sr_1_208?dchild=1&keywords=ps3&qid=1611572723&sr=8-208
The Wolf Among Us - PlayStation 3,$9.98,4.7 out of 5 stars,108,https://www.amazon.com//Wolf-Among-Us-PlayStation-3/dp/B00K2O5310/ref=sr_1_209?dchild=1&keywords=ps3&qid=1611572725&sr=8-209
NBA Live 10 - Playstation 3,$54.99,4.4 out of 5 stars,111,https://www.amazon.com//NBA-Live-10-Playstation-3/dp/B002BCQ7NE/ref=sr_1_210?dchild=1&keywords=ps3&qid=1611572725&sr=8-210
Guitar Hero Live with Guitar Controller (PS3),$143.56,3.7 out of 5 stars,4,https://www.amazon.com//Guitar-Hero-Live-Controller-PS3/dp/B01MT5PGJ6/ref=sr_1_211?dchild=1&keywords=ps3&qid=1611572725&sr=8-211
Dualshock 3 Wireless Controller Urban Camo,$149.98,4.3 out of 5 stars,48,https://www.amazon.com//Dualshock-3-Wireless-Controller-Urban-Playstation/dp/B00ESIAKQ4/ref=sr_1_212?dchild=1&keywords=ps3&qid=1611572725&sr=8-212
Spider-Man: Shattered Dimensions - Playstation 3,N/A,4.4 out of 5 stars,198,https://www.amazon.com//Spider-Man-Shattered-Dimensions-Playstation-3/dp/B003ESHRL0/ref=sr_1_213?dchild=1&keywords=ps3&qid=1611572725&sr=8-213
NBA 2K10 - Playstation 3,N/A,4.4 out of 5 stars,128,https://www.amazon.com//NBA-2K10-Playstation-3/dp/B002C7RBFQ/ref=sr_1_214?dchild=1&keywords=ps3&qid=1611572725&sr=8-214
"Kailisen Playstation 3 Controller Charging Dock Charging Station 2 in 1 with LED Light Indicator Compatible for Playstation PS3/MOVE Controller, Black",$11.85,3.8 out of 5 stars,40,https://www.amazon.com//Kailisen-Playstation-Controller-Indicator-Compatible/dp/B07QQM6PVC/ref=sr_1_215?dchild=1&keywords=ps3&qid=1611572725&sr=8-215
Nyko Charge Base - 2 Port Controller Charger with 2 USB Charge Adapters for PlayStation 3,$38.69,4.3 out of 5 stars,256,https://www.amazon.com//Nyko-Charge-Base-Controller-Adapters-PlayStation/dp/B00L2FGSAS/ref=sr_1_216?dchild=1&keywords=ps3&qid=1611572725&sr=8-216
Guitar Hero Live (Game And Guitar) Sony PS3 (New),N/A,4.2 out of 5 stars,93,https://www.amazon.com//Guitar-Hero-Live-Game-Playstation-3/dp/B01LKLMV40/ref=sr_1_217?dchild=1&keywords=ps3&qid=1611572725&sr=8-217
GamesterGear Cruiser P3200 Stereo Gaming Headset with Detachable Boom Microphone for PS3/PS4 Console and PC,$23.99,4.1 out of 5 stars,145,https://www.amazon.com//GamesterGear-Cruiser-Detachable-Microphone-playstation-2/dp/B00EI4XJP2/ref=sr_1_218?dchild=1&keywords=ps3&qid=1611572725&sr=8-218
Power Supply AC Adapter PSU APS-306 / EADP-185AB (Interchangeable) for Sony Playstation 3 PS3 CECH-3001A CECH-3001B Models Only,N/A,4.3 out of 5 stars,40,https://www.amazon.com//EADP-185AB-Interchangeable-Playstation-CECH-3001A-CECH-3001B-3/dp/B00ADHYEEI/ref=sr_1_219?dchild=1&keywords=ps3&qid=1611572725&sr=8-219
Borderlands 2 - Playstation 3,$9.32,4.7 out of 5 stars,842,https://www.amazon.com//Borderlands-2-Playstation-3/dp/B0050SX9VO/ref=sr_1_220?dchild=1&keywords=ps3&qid=1611572725&sr=8-220
"6FT PS3 Component AV Cable, Premium High Resolution HDTV Component RCA Audio Video Cable for Playstation 3 PS3 and Playstation 2 PS2 Gaming Console [Playstation 3]",$6.80,4.1 out of 5 stars,29,https://www.amazon.com//Component-Premium-Resolution-Playstation-Console/dp/B07V4FZW3L/ref=sr_1_221?dchild=1&keywords=ps3&qid=1611572725&sr=8-221
Assassin's Creed (PS3),N/A,5.0 out of 5 stars,3,https://www.amazon.com//Assassins-Creed-PS3-playstation-3/dp/B073QSMM6P/ref=sr_1_222?dchild=1&keywords=ps3&qid=1611572725&sr=8-222
The Tomb Raider Trilogy PS3,$24.97,4.7 out of 5 stars,434,https://www.amazon.com//Square-Enix-Tomb-Raider-Trilogy/dp/B004JQQ4M4/ref=sr_1_223?dchild=1&keywords=ps3&qid=1611572725&sr=8-223
"Activision Wireless Band/Guitar Hero OEM DRUM PADS ONLY for Xbox 360, Playstation 3 Warriors of Rock GH5 WOR PS3",$80.96,N/A,N/A,https://www.amazon.com//Activision-Wireless-Guitar-Playstation-Warriors-PC/dp/B07F7844MH/ref=sr_1_224?dchild=1&keywords=ps3&qid=1611572725&sr=8-224
"Warhammer 40,000: Space Marine-PS3",$11.99,4.7 out of 5 stars,134,https://www.amazon.com//Warhammer-40-000-Marine-PS3-Playstation-3/dp/B003S2MXQG/ref=sr_1_225?dchild=1&keywords=ps3&qid=1611572727&sr=8-225
Video Game Accessories NEW SLIM PS3 Playstation 3 Hookup Connection Kit Power Cord Composite AV Cable,$11.99,4.4 out of 5 stars,76,https://www.amazon.com//Video-Accessories-Playstation-Hookup-Connection-Composite/dp/B01M671PSH/ref=sr_1_226?dchild=1&keywords=ps3&qid=1611572727&sr=8-226
Disney Infinity 3.0 Edition Starter Pack - Playstation 3,$27.69,4.6 out of 5 stars,214,https://www.amazon.com//Disney-Infinity-3-0-Starter-Pack-Playstation/dp/B00WJ0Z0R2/ref=sr_1_227?dchild=1&keywords=ps3&qid=1611572727&sr=8-227
UNCHARTED Greatest Hits Dual Pack - Playstation 3,$65.99,4.7 out of 5 stars,743,https://www.amazon.com//UNCHARTED-Greatest-Hits-Dual-sony-playstation3/dp/B0055202HE/ref=sr_1_228?dchild=1&keywords=ps3&qid=1611572727&sr=8-228
"Grand Theft Auto V, GTA 5 PS3 (PlayStation 3, 2013) Greatest Hits - Brand New!",$23.59,4.6 out of 5 stars,33,https://www.amazon.com//Grand-Theft-Auto-PlayStation-Greatest-3/dp/B01N5AH6WM/ref=sr_1_229?dchild=1&keywords=ps3&qid=1611572727&sr=8-229
NBA 2K18 Early Tip-Off Edition - PlayStation 3,$9.95,4.5 out of 5 stars,280,https://www.amazon.com//NBA-2K18-Early-Tip-Off-PlayStation-3/dp/B0725CNFH9/ref=sr_1_230?dchild=1&keywords=ps3&qid=1611572727&sr=8-230
NBA 2K13 - Playstation 3,$34.49,4.6 out of 5 stars,662,https://www.amazon.com//NBA-2K13-Playstation-3-sony-playstation3/dp/B007M6W3A0/ref=sr_1_231?dchild=1&keywords=ps3&qid=1611572727&sr=8-231
Remember Me - Playstation 3,N/A,4.3 out of 5 stars,370,https://www.amazon.com//Remember-Me-Playstation-3-sony-playstation3/dp/B008XMSR6G/ref=sr_1_232?dchild=1&keywords=ps3&qid=1611572727&sr=8-232
Skin Silicone Grip Cover Case for Sony PS3 Controller Playstation 3 Dualshock Wireless Game Controllers (Red),$7.90,4.8 out of 5 stars,8,https://www.amazon.com//Silicone-Controller-Playstation-Dualshock-Controllers/dp/B077TJ69ZQ/ref=sr_1_233?dchild=1&keywords=ps3&qid=1611572727&sr=8-233
PS3 Bluetooth Headset,$71.78,4.2 out of 5 stars,669,https://www.amazon.com//PS3-Bluetooth-Headset-Playstation-3/dp/B0042R81XU/ref=sr_1_234?dchild=1&keywords=ps3&qid=1611572727&sr=8-234
Skylanders Spyro's Adventure Starter Pack - Playstation 3,N/A,4.6 out of 5 stars,243,https://www.amazon.com//Skylanders-Spyros-Adventure-Starter-Pack-Playstation/dp/B004VQEO2E/ref=sr_1_235?dchild=1&keywords=ps3&qid=1611572727&sr=8-235
Payday 2 - Playstation 3,$24.00,4.2 out of 5 stars,269,https://www.amazon.com//Payday-2-Playstation-3/dp/B00CLF839C/ref=sr_1_236?dchild=1&keywords=ps3&qid=1611572727&sr=8-236
PS3 Killzone Trilogy Collection - 2 Disc,N/A,4.7 out of 5 stars,410,https://www.amazon.com//PS3-Killzone-Trilogy-Collection-sony-playstation3/dp/B008PQU3E4/ref=sr_1_237?dchild=1&keywords=ps3&qid=1611572727&sr=8-237
OSTENT Skid Proof Console Vertical Stand Compatible for Sony PS3 Super Slim Console CECH-4000 Game,$6.29,4.2 out of 5 stars,38,https://www.amazon.com//Console-Vertical-Compatible-CECH-4000-Playstation-3/dp/B00FBM4UHG/ref=sr_1_238?dchild=1&keywords=ps3&qid=1611572727&sr=8-238
Resistance: Fall of Man - Playstation 3,$30.90,4.5 out of 5 stars,589,https://www.amazon.com//Resistance-Fall-Man-Playstation-3/dp/B000JLIXIG/ref=sr_1_239?dchild=1&keywords=ps3&qid=1611572727&sr=8-239
Super Street Fighter IV: Arcade Edition - Playstation 3,$25.01,4.6 out of 5 stars,313,https://www.amazon.com//Super-Street-Fighter-IV-Arcade-Playstation/dp/B002I0J5NI/ref=sr_1_240?dchild=1&keywords=ps3&qid=1611572727&sr=8-240
Spider-Man 3 - Playstation 3,$47.35,4.4 out of 5 stars,166,https://www.amazon.com//Spider-Man-3-Playstation/dp/B000NJFMFQ/ref=sr_1_241?dchild=1&keywords=ps3&qid=1611572729&sr=8-241
Skin Silicone Grip Cover Case for Sony PS3 Controller Playstation 3 Dualshock Wireless Game Controllers (Red),$7.90,4.8 out of 5 stars,8,https://www.amazon.com//Silicone-Controller-Playstation-Dualshock-Controllers/dp/B077TJ69ZQ/ref=sr_1_242?dchild=1&keywords=ps3&qid=1611572729&sr=8-242
Tomb Raider Greatest Hits - PlayStation 3,$15.55,4.6 out of 5 stars,208,https://www.amazon.com//Tomb-Raider-Greatest-Hits-PlayStation-3/dp/B00NXUKGQC/ref=sr_1_243?dchild=1&keywords=ps3&qid=1611572729&sr=8-243
Skylanders Spyro's Adventure Starter Pack - Playstation 3,N/A,4.6 out of 5 stars,243,https://www.amazon.com//Skylanders-Spyros-Adventure-Starter-Pack-Playstation/dp/B004VQEO2E/ref=sr_1_244?dchild=1&keywords=ps3&qid=1611572729&sr=8-244
The Walking Dead: Survival Instinct - Playstation 3,$19.99,4.5 out of 5 stars,558,https://www.amazon.com//Walking-Dead-Survival-Playstation-sony-playstation3/dp/B008J16APQ/ref=sr_1_245?dchild=1&keywords=ps3&qid=1611572729&sr=8-245
OSTENT Skid Proof Console Vertical Stand Compatible for Sony PS3 Super Slim Console CECH-4000 Game,$6.29,4.2 out of 5 stars,38,https://www.amazon.com//Console-Vertical-Compatible-CECH-4000-Playstation-3/dp/B00FBM4UHG/ref=sr_1_246?dchild=1&keywords=ps3&qid=1611572729&sr=8-246
Call of Duty: Black Ops III - Multiplayer Edition - PlayStation 3,N/A,4.4 out of 5 stars,"1,434",https://www.amazon.com//Call-Duty-Black-Ops-Multiplayer-PlayStation/dp/B00YX0Z3XW/ref=sr_1_247?dchild=1&keywords=ps3&qid=1611572729&sr=8-247
"Microsoft Flight Simulator 2020/2021 Guide & Walkthrough: A Practical Guide with Tips, Tricks & Walkthrough",$0.00,,N/A,https://www.amazon.com//Microsoft-Flight-Simulator-Guide-Walkthrough-ebook/dp/B08TJ1FT4R/ref=sr_1_248?dchild=1&keywords=ps3&qid=1611572729&sr=8-248
Destiny: The Taken King - Legendary Edition - PlayStation 3,$17.49,4.2 out of 5 stars,422,https://www.amazon.com//Destiny-Taken-King-Legendary-PlayStation-3/dp/B00ZJ20XEM/ref=sr_1_249?dchild=1&keywords=ps3&qid=1611572729&sr=8-249
LEGO Batman 3: Beyond Gotham - PlayStation 3,$21.20,4.7 out of 5 stars,616,https://www.amazon.com//LEGO-Batman-Beyond-PlayStation-Sony-3/dp/B00KJ8UOZY/ref=sr_1_250?dchild=1&keywords=ps3&qid=1611572729&sr=8-250
"Rocksmith 2014 Edition - ""No Cable Included"" Version for Rocksmith Owners - Playstation 3",N/A,4.4 out of 5 stars,250,https://www.amazon.com//Rocksmith-2014-Included-Version-Owners-Playstation/dp/B00D7QXBDW/ref=sr_1_251?dchild=1&keywords=ps3&qid=1611572729&sr=8-251
"AUGEX PS3 Controller,Wireless Gaming Controller, PS3 Double Vibration Game Controller with Upgrade and High-Precision Joystick for Playstation 3 (Black)",$9.99,4.4 out of 5 stars,440,https://www.amazon.com//AUGEX-Controller-Wireless-Controller-High-Precision-Playstation/dp/B07C3SQM37/ref=sr_1_252?dchild=1&keywords=ps3&qid=1611572729&sr=8-252
Clip: Castle of Illusion starring Mickey Mouse Gameplay (Genesis Classics 3),N/A,N/A,N/A,https://www.amazon.com//Clip-Castle-Illusion-Books-Sweets/dp/B0798VZS2L/ref=sr_1_253?dchild=1&keywords=ps3&qid=1611572729&sr=8-253
Assassin's Creed IV Black Flag - Playstation 3,$14.99,4.7 out of 5 stars,"1,935",https://www.amazon.com//Assassins-Creed-IV-Black-Flag-Playstation/dp/B00BMFIXKQ/ref=sr_1_254?dchild=1&keywords=ps3&qid=1611572729&sr=8-254
Rock Band Replacement Drum Pedal,N/A,4.0 out of 5 stars,204,https://www.amazon.com//Rock-Band-Replacement-Pedal-playstation-3/dp/B00263ABOE/ref=sr_1_255?dchild=1&keywords=ps3&qid=1611572729&sr=8-255
Maximum Games Farming Simulator 15 - PlayStation 3,$69.50,4.4 out of 5 stars,260,https://www.amazon.com//Maximum-Games-Farming-Simulator-PlayStation-Sony/dp/B00UA55L5O/ref=sr_1_256?dchild=1&keywords=ps3&qid=1611572729&sr=8-256
Destiny: The Taken King - Legendary Edition - PlayStation 3,$17.49,4.2 out of 5 stars,422,https://www.amazon.com//Destiny-Taken-King-Legendary-PlayStation-3/dp/B00ZJ20XEM/ref=sr_1_257?dchild=1&keywords=ps3&qid=1611572731&sr=8-257
LEGO Batman 3: Beyond Gotham - PlayStation 3,$21.20,4.7 out of 5 stars,616,https://www.amazon.com//LEGO-Batman-Beyond-PlayStation-Sony-3/dp/B00KJ8UOZY/ref=sr_1_258?dchild=1&keywords=ps3&qid=1611572731&sr=8-258
VOYEE Upgraded Wireless PS3 Controller & PS4 Controller - 2 Pack,31.99,5.0 out of 5 stars,1,https://www.amazon.com//VOYEE-Upgraded-Wireless-PS3-Controller/dp/B08FMQD6B6/ref=sr_1_259?dchild=1&keywords=ps3&qid=1611572731&sr=8-259
Clip: Castle of Illusion starring Mickey Mouse Gameplay (Genesis Classics 3),N/A,N/A,N/A,https://www.amazon.com//Clip-Castle-Illusion-Books-Sweets/dp/B0798VZS2L/ref=sr_1_260?dchild=1&keywords=ps3&qid=1611572731&sr=8-260
